Date,Aevo,ApeX,Avantis,Bluefin,Drift Protocol,dYdX v3,dYdX v4,Gains Network,GMX,Holdstation,Hyperliquid,Jupiter,KTX Finance,Level Finance,MUX Protocol,Perpetual Protocol,RabbitX,Synthetix,Vertex Protocol
6-Mar-22,,,,,,953149903.1,,112445666.6,417526240.1,,,,,,,37159168.83,,,
7-Mar-22,,,,,,1714707744,,77620069.61,315327690.1,,,,,,,52877241.49,,,
8-Mar-22,,,,,,2067613144,,27679200.19,237200249.2,,,,,,,49394834.91,,,
9-Mar-22,,,,,,2045215159,,94820506.01,246346444.3,,,,,,,48170015.2,,,
10-Mar-22,,,,,,2786692338,,180934079.7,336320388.1,,,,,,,54457675.66,,,
11-Mar-22,,,,,,3653482790,,22475067.32,289049060.6,,,,,,,45490719.18,,,
12-Mar-22,,,,,,1920593167,,18302636.68,49517624.92,,,,,,,19812694.87,,,
13-Mar-22,,,,,,3399092775,,30644915.52,66626321.44,,,,,,,24137321.03,,,
14-Mar-22,,,,,,6049987921,,50309450.86,90869349.35,,,,,,,33376557.69,,,
15-Mar-22,,,,,,7272893159,,74532401.13,61495367.34,,,,,,,34229769.58,,,
16-Mar-22,,,,,,3105958408,,143604384.2,211461593.6,,,,,,,65697778.2,,,
17-Mar-22,,,,,,1343335024,,146544045.4,109047478.3,,,,,,,35723388.03,,,
18-Mar-22,,,,,,1891987849,,106780641.3,213476679.8,,,,,,,37574567.42,,1204346.081,
19-Mar-22,,,,,,941043593,,81623356.43,109470905.8,,,,,,,33748804.5,,1094550.669,
20-Mar-22,,,,,,1009926928,,144680524.3,69893798.68,,,,,,,32464844.14,,376710.3487,
21-Mar-22,,,,,,1706644594,,79694170.9,121467048.3,,,,,,,38321602.83,,3283488.488,
22-Mar-22,,,,,,1651064684,,228540414,470220772.9,,,,,,,41700993.91,,1633878.522,
23-Mar-22,,,,,,1188270586,,117468577.3,157129094.2,,,,,,,47183093.06,,4641147.151,
24-Mar-22,,,,,,1522999610,,117522878.6,197152829.8,,,,,,,62087105.67,,4350275.5,
25-Mar-22,,,,,,1429184278,,190478044.7,184812476.9,,,,,,,58598451.22,,21031700.66,
26-Mar-22,,,,,,602353540.7,,55931079.91,94604086.16,,,,,,,35451527.24,,52644467.52,
27-Mar-22,,,,,,1042341558,,128241563.6,203322253.8,,,,,,,38715453.33,,59458916.68,
28-Mar-22,,,,,,1830882191,,173990650.6,178493714.1,,,,,,,73099572.71,,91770608.17,
29-Mar-22,,,,,,1828758762,,82068826.82,194787274.2,,,,,,,97617292.51,,9457680.377,
30-Mar-22,,,,,,1797591762,,60125276.39,152488913.3,,,,,,,106773857.5,,2563365.687,
31-Mar-22,,,,,,1976457209,,131913946.6,191969760,,,,,,,112428763.4,,3764002.238,
1-Apr-22,,,,,,2102797006,,117863684.8,295446798.5,,,,,,,96586103.01,,5047786.969,
2-Apr-22,,,,,,1790315424,,72398187.61,321565003.3,,,,,,,93958573.99,,6934997.757,
3-Apr-22,,,,,,1411842693,,74207167.71,191819976.2,,,,,,,75524670.43,,3346364.168,
4-Apr-22,,,,,,2205736282,,124697289.3,421606000.9,,,,,,,89147543.67,,10917867.6,
5-Apr-22,,,,,,2951656730,,135524052,195835626.8,,,,,,,84912642.67,,7489144.058,
6-Apr-22,,,,,,3330505762,,77463989.77,258918627.7,,,,,,,177058072.9,,10075260.57,
7-Apr-22,,,,,,2411648404,,64755239.58,238097040.3,,,,,,,113486218,,3872545.302,
8-Apr-22,,,,,,4110463749,,71027435.56,282135607.9,,,,,,,117281047.6,,50857568.22,
9-Apr-22,,,,,,2402564508,,42987154.36,218253113.2,,,,,,,69415578.5,,739271.2711,
10-Apr-22,,,,,,1703748282,,32410947.26,318012713.1,,,,,,,59000055.16,,24774160.4,
11-Apr-22,,,,,,4505291182,,136756949.2,384599621.6,,,,,,,101200500.6,,85638522.3,
12-Apr-22,,,,,,9205936059,,98644176.39,223235957,,,,,,,83067547,,11543156.32,
13-Apr-22,,,,,,2117828765,,66843863.83,186457874.6,,,,,,,67888585.92,,16680869.17,
14-Apr-22,,,,,,1540782379,,58306310.09,239890681,,,,,,,61553342,,15550038.51,
15-Apr-22,,,,,,1233729399,,26032118.06,84453496.09,,,,,,,49925365.15,,7743747.442,
16-Apr-22,,,,,,869105964.3,,42582303.81,53565580.15,,,,,,,31666206.61,,2331259.683,
17-Apr-22,,,,,,1049512358,,22873692.41,52013447.1,,,,,,,41477891.42,,2850473.974,
18-Apr-22,,,,,,2142481747,,30112485.45,225458053.5,,,,,,,64151618.24,,32344554.56,
19-Apr-22,,,,,,1169865396,,62011046.14,87939632.83,,,,,,,65755623.29,,8300547.552,
20-Apr-22,,,,,,926895736.5,,46484030.36,61918292.36,,,,,,,74495622.45,,127088312.2,
21-Apr-22,,,,,,982030606,,57125771.15,160143222.6,,,,,,,79415419.92,,63944423.41,
22-Apr-22,,,,,,712193892.1,,52274238.91,46947156.06,,,,,,,85095514.06,,3293244.079,
23-Apr-22,,,,,,349672031.4,,24226132.18,45707648.21,,,,,,,62059409.6,,4141237.986,
24-Apr-22,,,,,,438391786.6,,28767923.84,34441804.59,,,,,,,52304466.27,,43017609.88,
25-Apr-22,,,,,,1193239615,,79535918.25,147876811.3,,,,,,,77235058.16,,57305375.03,
26-Apr-22,,,,,,1107483857,,49746762.04,110341605.8,,,,,,,73008962.24,,2073913.05,
27-Apr-22,,,,,,806596718.5,,40797308.6,129664244.4,,,,,,,65302783.42,,1256861.5,
28-Apr-22,,,,,,1010318711,,58495381.22,121805151,,,,,,,72995063.32,,39459693.39,
29-Apr-22,,,,,,812091978.6,,68405869.95,75321122.67,,,,,,,71135215.77,,44701580.27,
30-Apr-22,,,,,,626904801.4,,139397730,96760593.61,,,,,,,72872674.83,,2586334.665,
1-May-22,,,,,,678059671.6,,115043512.2,161959448.5,,,,,,,59092991.24,,1698592.908,
2-May-22,,,,,,687307055.3,,117759264.7,199707427.3,,,,,,,68110323.64,,1667050.837,
3-May-22,,,,,,515952817.6,,86860239.23,86558952.23,,,,,,,49469251.14,,1224863.948,
4-May-22,,,,,,765294201.1,,149680617.3,161625367.7,,,,,,,69041554.8,,5919032.548,
5-May-22,,,,,,1272936013,,96695766.73,171952478.9,,,,,,,88753858.65,,2856742.011,
6-May-22,,,,,,961175894.3,,48844721.43,97577477.57,,,,,,,66589867.8,,2216649.664,
7-May-22,,,,,,563256290.4,,43525724.33,92341642.63,,,,,,,48288197.34,,876238.2475,
8-May-22,,,,,,1103428549,,58730712.3,286651736.9,,,,,,,60187418.24,,2831507.147,
9-May-22,,,,,,3550232619,,140652612.9,502759952.9,,,,,,,115685683.6,,46364176.33,
10-May-22,,,,,,2978304718,,149314698.8,481129508.4,,,,,,,140736962,,2338552.379,
11-May-22,,,,,,4482073104,,177081800.2,663010642.2,,,,,,,289968890.1,,4067349.87,
12-May-22,,,,,,3705015455,,124088462.9,478470249,,,,,,,191010834.9,,2154062.486,
13-May-22,,,,,,1279474652,,12145798.68,124417378.2,,,,,,,99844392.8,,1393168.259,
14-May-22,,,,,,662077002.8,,17325558.13,54747536.91,,,,,,,45986470.88,,788250.8647,
15-May-22,,,,,,581511613.7,,56674463.77,61232531.25,,,,,,,31703940.89,,587704.6119,
16-May-22,,,,,,1107905535,,60334778.12,155764646.2,,,,,,,37939317.34,,858183.921,
17-May-22,,,,,,899713492.6,,46238139.4,123146880.9,,,,,,,25272445.37,,1000365.321,
18-May-22,,,,,,1060263392,,60402335.38,137181145.2,,,,,,,27198309.92,,1449983.439,
19-May-22,,,,,,967807890.9,,23332219.88,132383659.3,,,,,,,30958936.03,,2044050.386,
20-May-22,,,,,,821609769.3,,51547980.46,115620438.2,,,,,,,28828042.15,,2296298.679,
21-May-22,,,,,,360740159.5,,7575674.751,38469709.48,,,,,,,18592353.78,,478180.5915,
22-May-22,,,,,,442492048.2,,31161963.42,75715814.99,,,,,,,17881163.47,,1411988.772,
23-May-22,,,,,,752182928.1,,29211317.92,145630355.8,,,,,,,29735384.04,,3142718.437,
24-May-22,,,,,,739271046.6,,73095181.25,116891898.5,,,,,,,29987979.38,,1204066.546,
25-May-22,,,,,,646944006.2,,45445225.92,106576786.7,,,,,,,22135832.97,,1651896.198,
26-May-22,,,,,,1070959001,,73091128.09,189951387.4,,,,,,,38742148.98,,6029870.811,
27-May-22,,,,,,1008642986,,37208106.96,128928896.7,,,,,,,48199806.81,,5672278.026,
28-May-22,,,,,,384517521.2,,8980510.544,53773220.31,,,,,,,20640849.68,,2098013.515,
29-May-22,,,,,,354867606.9,,12568768.03,116023485.7,,,,,,,15435324.1,,1948843.378,
30-May-22,,,,,,894489990.6,,27202821.42,257713097.3,,,,,,,29321341.59,,4209753.176,
31-May-22,,,,,,783846153.7,,33878244.12,84672442.01,,,,,,,28253400.4,,2574099.504,
1-Jun-22,,,,,,930587749.9,,51035068.53,108674849.3,,,,,,,31600358.09,,6605365.384,
2-Jun-22,,,,,,544963013.1,,27931524.45,38342735.91,,,,,,,22968970.38,,5581282.31,
3-Jun-22,,,,,,585908586.4,,37142594.99,43078916.9,,,,,,,17402418.82,,5454929.722,
4-Jun-22,,,,,,275816354.9,,12682469.41,19325523.92,,,,,,,10829972.42,,2341706.855,
5-Jun-22,,,,,,294361548.3,,15983040.75,28404377.39,,,,,,,10345302.59,,2420691.249,
6-Jun-22,,,,,,941969647.1,,62221336.7,59101084.6,,,,,,,20734149.41,,7957296.791,
7-Jun-22,,,,,,1893281313,,76329904.22,152516453.6,,,,,,,29666421.86,,7123473.536,
8-Jun-22,,,,,,653780669.5,,50735975.28,62982446.96,,,,,,,22269578.12,,5417029.076,
9-Jun-22,,,,,,470463041.3,,23372396.44,38522788.7,,,,,,,11341692.85,,3392699.55,
10-Jun-22,,,,,,813749397.1,,48873474.65,134124291.1,,,,,,,23423732.05,,19832210.38,
11-Jun-22,,,,,,748793560.3,,12512197.74,136247773.5,,,,,,,27195995.61,,9734127.669,
12-Jun-22,,,,,,839917077.3,,33255858.61,237393291.4,,,,,,,43205607.22,,43540155.53,
13-Jun-22,,,,,,2628366247,,73214957,494779263.5,,,,,,,93128360.89,,86140557.79,
14-Jun-22,,,,,,1780439163,,59507625.48,200041823.5,,,,,,,74946871.79,,69862578.07,
15-Jun-22,,,,,,1853850748,,79180714.06,272865537.6,,,,,,,83669923.94,,46270292.95,
16-Jun-22,,,,,,813093216,,26380351.78,144308915.8,,,,,,,31303848.28,,24533152.19,
17-Jun-22,,,,,,630152222.8,,38340428.19,81210496.96,,,,,,,21742822.25,,11237897.79,
18-Jun-22,,,,,,1123884119,,28473795.36,220700840.9,,,,,,,31229198.57,,20696208.18,
19-Jun-22,,,,,,909240237.2,,20234275.56,125414500.4,,,,,,,40082744.96,,12531368.85,
20-Jun-22,,,,,,724632998.4,,11229259.08,137526019.6,,,,,,,35550746.89,,13703003.31,
21-Jun-22,,,,,,691839987.8,,19844702.67,79558875.57,,,,,,,26110721.1,,12633042.72,
22-Jun-22,,,,,,676448708.3,,15966781.69,104156133.1,,,,,,,28855372.04,,8164731.695,
23-Jun-22,,,,,,570916943.9,,20102479.9,94570555.61,,,,,,,19598780.39,,5273897.838,
24-Jun-22,,,,,,539320322.5,,13046579.55,97557933.44,,,,,,,22889021.88,,8138780.473,
25-Jun-22,,,,,,406213229.8,,10607874.72,51516889.52,,,,,,,15644793.51,,6202192.779,
26-Jun-22,,,,,,370921712.3,,12740444.42,60620110.09,,,,,,,12718133.27,,4267429.054,
27-Jun-22,,,,,,410038303.9,,14172587.12,71477402.86,,,,,,,12050197.23,,2603295.209,
28-Jun-22,,,,,,505930900.4,,22196752.92,144638282,,,,,,,13443493.8,,4871005.912,
29-Jun-22,,,,,,457841037.3,,13388473.41,106175662.4,,,,,,,8394029.707,,7713890.169,
30-Jun-22,,,,,,666084673.9,,20774428.86,213460834.6,,,,,,,8724504.005,,28621369.46,
1-Jul-22,,,,,,768903880.1,,14600430.09,151933765.2,,,,,,,7810435.564,,64238959.13,
2-Jul-22,,,,,,375122066.2,,6747548.959,49671566.62,,,,,,,3839065.142,,2175318.399,
3-Jul-22,,,,,,337494453.8,,6869770.251,51061122.16,,,,,,,4599850.915,,2169611.776,
4-Jul-22,,,,,,499892507.8,,13448549.43,136279863.3,,,,,,,5587064.296,,17025519.74,
5-Jul-22,,,,,,1711293889,,35367485.34,117484472.8,,,,,,,6110584.836,,39011614.83,
6-Jul-22,,,,,,532538656.2,,31338507.28,99966595.73,,,,,,129.444892,5903043.366,,43670956.4,
7-Jul-22,,,,,,612386754.8,,13815278.68,103690497.7,,,,,,429.2596973,7987613.991,,22206554.53,
8-Jul-22,,,,,,766727588.2,,13720199.62,106819707.8,,,,,,5778.457149,16497020.47,,20247369.1,
9-Jul-22,,,,,,403657751.7,,8339564.443,55999585.35,,,,,,126.3849571,6738556.889,,2387084.338,
10-Jul-22,,,,,,607795198,,6317044.751,119760057.4,,,,,,118.0188398,4600893.913,,3071886.532,
11-Jul-22,,,,,,692733123.2,,15368301.8,142122318.1,,,,,,5300.436772,5492245.95,,16995687.87,
12-Jul-22,,,,,,714446128.6,,13723320.35,107310666.1,,,,,,46507.92344,5815635.154,,19459591.69,
13-Jul-22,,,,,,1060573930,,53517530.57,144130844,,,,,,18191.93009,13413710.55,,36960522.91,
14-Jul-22,,,,,,974712417.1,,31523644.28,142887543.9,,,,,,118.9401472,17209571.76,,11614029.12,
15-Jul-22,,,,,,777386060.3,,17941381.17,100291489.4,,,,,,1555.953168,18126534.34,,14954188.53,
16-Jul-22,,,,,,856932881.9,,19368478.75,115708175.4,,,,,,,11377688.39,,23442222.79,
17-Jul-22,,,,,,868876366.8,,27860678.56,96575553.02,,,,,,263.1393791,6316769.571,,11759324.74,
18-Jul-22,,,,,,1835702795,,39250961.11,303767605.4,,,,,,891.5272409,12001039.84,,27118440.52,
19-Jul-22,,,,,,2098328096,,56472070.48,254856366.7,,,,,,197.1085648,18818725.28,,26772786.1,
20-Jul-22,,,,,,1662733298,,47580628.56,290007959.4,,,,,,593.1023751,14404018.1,,22598469.11,
21-Jul-22,,,,,,1547551962,,23400597.45,188735825,,,,,,2035.511209,12514150.98,,19657014.03,
22-Jul-22,,,,,,1341191291,,19925459.09,164983067.6,,,,,,152.7955223,10512937.51,,9883641.315,
23-Jul-22,,,,,,933913205.4,,17652523.39,98894061.79,,,,,,85.44686101,9792988.206,,7183189.703,
24-Jul-22,,,,,,925916433.5,,14933211.09,90974363.19,,,,,,89.14230442,10642528.12,,16895600.99,
25-Jul-22,,,,,,1269831161,,28766881.85,132884878.3,,,,,,145.0864224,15242209.83,,24604912.28,
26-Jul-22,,,,,,1164572126,,24123185.85,134755684,,,,,,2601.44073,15851812.71,,20971200.05,
27-Jul-22,,,,,,1605074224,,34778766.13,147445966.7,,,,,,766.0342,20400574.98,,31063434.76,
28-Jul-22,,,,,,1883340040,,102542525.5,306481962.5,,,,,,163.2128934,24957124.54,,68958138.27,
29-Jul-22,,,,,,1439503976,,62981624.87,818156530.1,,,,,,345.8146699,24435331.64,,25716664.55,
30-Jul-22,,,,,,1022230555,,17991206.89,176494765.2,,,,,,93.9246898,18360401.77,,25416051.37,
31-Jul-22,,,,,,945233311.9,,11792267.36,72996779.96,,,,,,124.6658287,24601152.46,,30512469.71,
1-Aug-22,,,,,,1482801339,,19484783.28,146221164.2,,,,,,280.085341,23094062.06,,11471310.92,
2-Aug-22,,,,,,2346604558,,71867446.75,131071762.7,,,,,,23091.11947,29876107.32,,36348359.57,
3-Aug-22,,,,,,1064728568,,30443951.34,123613898.7,,,,,,65764.19825,22808072.46,,20720854.28,
4-Aug-22,,,,,,1183570803,,31804464.62,103415558.7,,,,,,49660.30288,32492163.54,,14327012.4,
5-Aug-22,,,,,,1460818109,,36913822.98,131832508,,,,,,25503.38491,26414687.12,,23553313.27,
6-Aug-22,,,,,,556896864.6,,7513440.996,75846670.19,,,,,,31975.72189,13859905,,4770455.719,
7-Aug-22,,,,,,577752408.7,,12312763.41,86649690.43,,,,,,42791.36856,11488690.46,,14348061.44,
8-Aug-22,,,,,,1126035740,,22152181.83,146011993.8,,,,,,200596.9291,20495553.19,,54393954.47,
9-Aug-22,,,,,,995556511.9,,21291277.21,140541111.3,,,,,,6905947.05,21758272.47,,7775170.986,
10-Aug-22,,,,,,1679192253,,48654484.96,224243061.5,,,,,,5852317.563,33291839.99,,85758152.47,
11-Aug-22,,,,,,1497488147,,44552976.37,281689974.5,,,,,,13719267.78,30617030.7,,56131032.51,
12-Aug-22,,,,,,1017777911,,25687108.54,155056900.2,,,,,,7699840.812,29650889.46,,9936420.478,
13-Aug-22,,,,,,979447868.4,,26664061.73,205752394,,,,,,5040284.031,48636511.02,,13406774.63,
14-Aug-22,,,,,,856417151.9,,44794646.15,197704220.1,,,,,,3837097.647,17436931.75,,7593818.541,
15-Aug-22,,,,,,1243098042,,33755891.24,330185961.9,,,,,,10321126.81,27638675.27,,8686517.325,
16-Aug-22,,,,,,962091260.4,,32110810.68,176291055.3,,,,,,5824962.291,25596584.5,,7495811.344,
17-Aug-22,,,,,,1436421588,,33851559.44,258292387.4,,,,,,21493476.86,34028071.35,,30281684.95,
18-Aug-22,,,,,,740537747,,14204412.2,114619521.8,,,,,,14046489.43,27564295.47,,8573878.803,
19-Aug-22,,,,,,1594326321,,88100535.45,367039885.4,,,,,,33107403.79,49904237.38,,24565438.64,
20-Aug-22,,,,,,843573465.6,,25154486.86,218274732.4,,,,,,24254289.79,32694015.7,,14890119.42,
21-Aug-22,,,,,,719163403.6,,25356475.41,272184022.4,,,,,,48088258.7,25708610.52,,11875132.13,
22-Aug-22,,,,,,1052693196,,33997866.7,387753774.9,,,,,,39252441.15,33469764.69,,15594938.94,
23-Aug-22,,,,,,927864195.3,,31124318.46,295486519.8,,,,,,7694593.584,22360026.42,,12784972.7,
24-Aug-22,,,,,,858521997.4,,37361737.88,303636187.2,,,,,,48840715.91,15643648.41,,25532099.73,
25-Aug-22,,,,,,655072326.2,,21582543.43,274887532.3,,,,,,17821470.05,12422169.72,,9801302.08,
26-Aug-22,,,,,,1385738767,,45349162.53,515788563.1,,,,,,50174239.57,31920665.76,,29115382.79,
27-Aug-22,,,,,,754308493.1,,18441335.13,313657898.6,,,,,,19216908.2,16536057.43,,9926544.205,
28-Aug-22,,,,,,573958163.1,,20453871.76,144405128.4,,,,,,4108301.177,13593711.1,,10024052.98,
29-Aug-22,,,,,,1046551515,,33447825.42,212780891.3,,,,,,7105422.556,20218543.35,,27086950.17,
30-Aug-22,,,,,,1912483504,,27922782.04,284454068.3,,,,,,8954213.235,25043948.68,,32884790.84,
31-Aug-22,,,,,,1373492203,,17169463.35,197519280.2,,,,,,10325797.87,27176494.17,,27422136.09,
1-Sep-22,,862005.063,,,,947491330.9,,21899128.74,177402684.6,,,,,,31829700.97,21908946.26,,4480391.213,
2-Sep-22,,713096.2958,,,,1003651290,,35906576.08,254622420.5,,,,,,50809994.52,19203338.15,,28823272.08,
3-Sep-22,,720196.5493,,,,349201144.5,,10621603.25,70982523.32,,,,,,16243782.47,8993618.275,,2539146.689,
4-Sep-22,,3381186.571,,,,378143730.9,,12123026.82,88498085.74,,,,,,14567104.28,8916727.36,,2444958.364,
5-Sep-22,,3302604.599,,,,495821477.3,,18676514.04,220908617.1,,,,,,3188306.231,12009066.04,,3200654.413,
6-Sep-22,,2973373.065,,,,1300469124,,69213997.08,680515865.5,,,,,,32602314.16,30329778.14,,24407300.5,
7-Sep-22,,2989882.317,,,,943314502.1,,76664988.18,406309694,,,,,,4870205.908,21437588.29,,12212367.47,
8-Sep-22,,1826280.164,,,,842246582.5,,52906954.02,309622339.9,,,,,,3085469.493,25902609.36,,27478843.12,
9-Sep-22,,2420469.046,,,,999214050.2,,60962208.82,266222733.5,,,,,,4324163.997,25740019.64,,21902718.17,
10-Sep-22,,2383842.215,,,,542723834.7,,20805678.54,234680157.4,,,,,,3070953.487,17264501.21,,3317937.529,
11-Sep-22,,2002039.302,,,,609942676.1,,16338713.47,125486972,,,,,,4614763.227,15690498.62,,6029622.941,
12-Sep-22,,1568534.062,,,,1044083634,,40828362.95,384011117.4,,,,,,5586495.281,27773622.16,,19383303.9,
13-Sep-22,,7105974.099,,,,1902955803,,91284135.41,768577951.1,,,,,,16194025.23,39153315.88,,30066787.35,
14-Sep-22,,2624598.365,,,,899923409.7,,50843823.45,438436243.9,,,,,,3988746.796,23678365.38,,21594477.36,
15-Sep-22,,1559096.318,,,,1333153853,,53157918.28,736182111.8,,,,,,28536970.04,36775075.22,,88520531.27,
16-Sep-22,,981551.895,,,,761563439.3,,20191689.85,225100580.2,,,,,,10162736.9,21035864.3,,48173980.11,
17-Sep-22,,942540.92,,,,396949008.6,,11827938.03,192889734.9,,,,,,4669026.604,9722387.931,,23127951.33,
18-Sep-22,,1276938.215,,,,617671521.4,,21597656.27,441737135.3,,,,,,9225163.9,18857100.79,,25940880.32,
19-Sep-22,,2723347.63,,,,1071636802,,30869265.26,361733283.2,,,,,,4186000.906,24757455.09,,37656261.84,
20-Sep-22,,961294.875,,,,721602780.8,,104907549.5,261123301.4,,,,,,1295413.251,21679559.85,,16575257.13,
21-Sep-22,,5113531.649,,,,1423491064,,80716641.04,363159322.3,,,,,,3402375.986,32149262.5,,45496547.1,
22-Sep-22,,1198609.028,,,,1006062008,,75312547.23,392386983.6,,,,,,1885439.025,18313514.98,,14580261.17,
23-Sep-22,,960841.8853,,,,1023209772,,97017628.78,304145771.8,,,,,,1750148.779,24174544.25,,14313061.53,
24-Sep-22,,1145125.064,,,,358722883.5,,14659190.89,110341992.5,,,,,,785806.4824,11533325.12,,5767026.437,
25-Sep-22,,1040938.127,,,,388069430.1,,14915998.52,169303666.8,,,,,,527769.2932,11749290.92,,2184491.924,
26-Sep-22,,913790.2052,,,,812294284.6,,98335858.68,174583325.2,,,,,,522558.117,19190984.38,,4692117.099,
27-Sep-22,,2486819.305,,,,1096704259,,122991894.7,334113375.5,,,,,,2453872.994,22746906.21,,9563882.429,
28-Sep-22,,1181521.205,,,,979577132,,226150466.9,318190767.5,,,,,,2244391.485,23212987.07,,11527317.05,
29-Sep-22,,1086913.638,,,,802808849.8,,93833415.1,208653038.1,,,,,,951897.1693,21726521.73,,6117159.578,
30-Sep-22,,4110089.421,,,,856488500.2,,58184947.17,317901800.6,,,,,,1897814.497,24526528.12,,22836446.69,
1-Oct-22,,1153329.303,,,,225358646.5,,10408730.08,57505701.92,,,,,,505658.8647,6119970.981,,3109478.084,
2-Oct-22,,1144861.965,,,,386289585.4,,15959456.33,93454925.12,,,,,,5964114.332,9492397.987,,1655719.593,
3-Oct-22,,950097.2748,,,,511964148.7,,42771938.86,158574598.3,,,,,,1712029.611,13133611.75,,17181122.15,
4-Oct-22,,1326236.162,,,,663462391.7,,79746371.2,175236023.9,,,,,,2901665.648,12538066.88,,8363900.149,
5-Oct-22,,1232591.361,,,,479431478.2,,61243592.55,201227024.7,,,,,,1577476.132,13359420.73,,4514111.815,
6-Oct-22,,1604879.607,,,,739362327.8,,49994914.73,213962691.9,,,,,,2878025.944,17779348.55,,25620528.37,
7-Oct-22,,5841847.563,,,,642895548.9,,105308431.1,181158315.9,,,,,,7187441.784,12266067.13,,11721125.01,
8-Oct-22,,954940.608,,,,181103481.3,,12185029.51,61745268.68,,,,,,5905457.535,4455009.363,,4262554.691,
9-Oct-22,,911184.8585,,,,202539926,,10203732.68,31000679.72,,,,,,329451.0358,4229777.259,,6121378.25,
10-Oct-22,,973795.683,,,,420322860.3,,37564946.19,115633268,,,,,,976864.6102,10507897.1,,1341593.519,
11-Oct-22,,1016289.269,,,,541613473.2,,58147498.5,185312682.9,,,,,,1169662.782,12833240.67,,2571990.319,
12-Oct-22,,817852.5335,,,,335304316.7,,54819934.94,100653962.9,,,,,,825538.4056,8477685.963,,1430642.677,
13-Oct-22,,6415431.851,,,,844244367.8,,338542170.3,285774395.4,,,,,,6617968.703,27700934.6,,28429863.32,
14-Oct-22,,1063417.211,,,,644495536.2,,46449151.08,172545218,,,,,,11633877.59,18014225.34,,2638799.344,
15-Oct-22,,843538.1757,,,,250495675.1,,16261418.3,35609528.85,,,,,,1721683.534,7184751.397,,440909.1478,
16-Oct-22,,863586.1175,,,,286563367.2,,15940625.7,47403512.34,,,,,,4557257.201,15551040.48,,1196789.999,
17-Oct-22,,899607.7588,,,,478628620.5,,43404653.93,137911207.3,,,,,,4337440.655,12948011.9,,1470640.964,
18-Oct-22,,1358370.18,,,,608599237,,79559460.23,235042382.2,,,,,,3076213.942,16430036.12,,1563657.258,
19-Oct-22,,809606.072,,,,402059913.8,,28722233.51,70708091.11,,,,,,5965006.377,13742925.19,,786352.9153,
20-Oct-22,,847293.718,,,,433452192.7,,48093119.77,138985483.5,,,,,,11100791.04,14328006.34,,1310872.799,
21-Oct-22,,959561.868,,,,480051614.5,,85050023,183315631.5,,,,,,10262707.7,17817390.69,,2108836.138,
22-Oct-22,,930307.7263,,,,173221227.5,,24010203.44,52055777.85,,,,,,2234056.466,6577735.893,,1041980.957,
23-Oct-22,,917965.5565,,,,296407279.1,,18151955.16,174173237.4,,,,,,5349054.342,11485642.83,,1249900.091,
24-Oct-22,,1055349.357,,,,443247615.7,,56253575.29,217217733.4,,,,,,3344983.792,16012739.26,,1667475.643,
25-Oct-22,,1060932.397,,,,1377119394,,104629259.9,462978424.7,,,,,,27150009.74,30503473.17,,8460702.807,
26-Oct-22,,2065997.877,,,,1346289955,,58918369.99,443473238.9,,,,,,34309531.34,32202932.12,,5972354.663,
27-Oct-22,,1167071.792,,,,931043246.5,,89030387.17,406104333.1,,,,,,13228449.36,30971933.06,,5096481.661,
28-Oct-22,,2894181.651,,,,837519228.6,,91112576.08,309872402.2,,,,,,23731414.7,24619882.54,,3405196.542,
29-Oct-22,,1157826.066,,,,943547397.4,,48309853.49,240386191.1,,,,,,35193267.15,27276014.08,,3635688.776,
30-Oct-22,,976068.0443,,,,690055702.2,,19973430.8,152487769,,,,,,5798986.18,19437973.39,,2224226.671,
31-Oct-22,,1075446.246,,,,769387320.2,,74135184.37,208781390.9,,,,,,10771723.14,27930759.62,,4965089.187,
1-Nov-22,,1120122.434,,,,592898071.6,,65061776.84,105566961.4,,,,,,7324808.532,17103943.2,,6202988.268,
2-Nov-22,,4663621.1,,,,1136462346,,108764510.6,247529952.5,,,,,,48596930.51,34802548.62,,7646094.574,
3-Nov-22,,1087550.45,,,,585665922.2,,55128017.35,121065983.8,,,,,,10385667.05,29559646.77,,2865391.579,
4-Nov-22,,1331885.26,,,,1215556861,,81507989.3,294470577.1,,,,,,28344257.77,38974343.91,,5876541.477,
5-Nov-22,,1152163.26,,,,522173413.1,,46096078.43,166345471.3,,,,,,2340782.201,24171083.09,,1820562.732,
6-Nov-22,,1220147.094,,,,446988111.8,,46496884.95,128805514.2,,,,,,13221994.56,18919894.32,,2280603.217,
7-Nov-22,,1302387.79,,,,755586909.4,,78023814.81,470449546.7,,,,,,13362593.02,29297783.64,,4064757.984,
8-Nov-22,,9443024.804,,,,3630539363,,120229932.6,1157529584,,,,,,91863706.46,114471101.8,,12569507.39,
9-Nov-22,,6718313.14,,,,3420626346,,91522079.9,874807646.9,,,,,,36754196.15,62331353.65,,19243607.82,
10-Nov-22,,5301484.898,,,,2314952826,,82863038.03,1181330517,,,,,,12657597.47,18344560.13,,7895269.973,
11-Nov-22,,2798375.441,,,,1732793700,,65142082.08,858286394.2,,,,,,8079945.564,12689656.56,,5068125.678,
12-Nov-22,,1338673.562,,,,686542057.3,,30602136.13,393176224,,,,,,2298935.144,6183830.255,,3068477.394,
13-Nov-22,,1210077.943,,,,545255858.9,,29424630.47,282649899.9,,,,,,1105267.027,5947776.392,,4120539.652,
